count;dtLSM
1000;1103
1001;1086
1002;1127
1003;1081
1004;1085
1005;1080
1006;1081
1007;1083
1008;1106
1009;1087
1010;1168
1011;1179
1012;1150
1013;1123
1014;1523
1015;1433
1016;1088
1017;1085
1018;1080
1019;1082
1020;1085
1021;1084
1022;1083
1023;1083
1024;1108
1025;1081
1026;1087
1027;1085
1028;1086
1029;1125
1030;1083
1031;1085
1032;1086
1033;1170
1034;1183
1035;1595
1036;1486
1037;1146
1038;1082
1039;1111
1040;1083
1041;1083
1042;1085
1043;1080
1044;1112
1045;1128
1046;1081
1047;1122
1048;1081
1049;1101
1050;1087
1051;1083
1052;1085
1053;1154
1054;1127
1055;1241
1056;1496
1057;1427
1058;1083
1059;1086
1060;1085
1061;1085
1062;1083
1063;1083
1064;1081
1065;1083
1066;1167
1067;1082
1068;1082
1069;1080
1070;1103
1071;1086
1072;1112
1073;1108
1074;1089
1075;1154
1076;1181
1077;1218
1078;1539
1079;1436
1080;1083
1081;1083
1082;1119
1083;1082
1084;1092
1085;1083
1086;1087
1087;1082
1088;1112
1089;1108
1090;1080
1091;1107
1092;1085
1093;1084
1094;1085
1095;1132
1096;1085
1097;1089
1098;1125
1099;1221
1100;1125
1101;1521
1102;1432
1103;1118
1104;1086
1105;1087
1106;1081
1107;1084
1108;1083
1109;1080
1110;1106
1111;1098
1112;1084
1113;1086
1114;1089
1115;1086
1116;1084
1117;1082
1118;1089
1119;1082
1120;1142
1121;1229
1122;1129
1123;1121
1124;1528
1125;1473
1126;1087
1127;1129
1128;1108
1129;1082
1130;1081
1131;1083
1132;1157
1133;1083
1134;1084
1135;1081
1136;1117
1137;1086
1138;1106
1139;1084
1140;1084
1141;1106
1142;1087
1143;1147
1144;1155
1145;1218
1146;1527
1147;1443
1148;1138
1149;1085
1150;1119
1151;1083
1152;1085
1153;1109
1154;1098
1155;1085
1156;1117
1157;1084
1158;1086
1159;1081
1160;1082
1161;1149
1162;1086
1163;1128
1164;1084
1165;1151
1166;1179
1167;1152
1168;1515
1169;1514
1170;1084
1171;1123
1172;1084
1173;1087
1174;1084
1175;1173
1176;1159
1177;1189
1178;1153
1179;1177
1180;1153
1181;1173
1182;1160
1183;1191
1184;1521
1185;1493
1186;1159
1187;1151
1188;1177
1189;1157
1190;1157
1191;1153
1192;1158
1193;1158
1194;1152
1195;1156
1196;1155
1197;1208
1198;1450
1199;1492
1200;1157
1201;1154
1202;1153
1203;1153
1204;1158
1205;1157
1206;1158
1207;1155
1208;1153
1209;1152
1210;1156
1211;1209
1212;1487
1213;1429
1214;1161
1215;1153
1216;1154
1217;1155
1218;1155
1219;1156
1220;1153
1221;1151
1222;1158
1223;1154
1224;1155
1225;1181
1226;1593
1227;1436
1228;1155
1229;1153
1230;1158
1231;1150
1232;1154
1233;1156
1234;1156
1235;1161
1236;1196
1237;1155
1238;1153
1239;1157
1240;1186
1241;1217
1242;1527
1243;1439
1244;1153
1245;1149
1246;1158
1247;1158
1248;1156
1249;1157
1250;1153
1251;1155
1252;1154
1253;1155
1254;1176
1255;1247
1256;1447
1257;1480
1258;1155
1259;1304
1260;1173
1261;1160
1262;1153
1263;1217
1264;1156
1265;1151
1266;1148
1267;1158
1268;1159
1269;1222
1270;1525
1271;1478
1272;1153
1273;1160
1274;1160
1275;1154
1276;1164
1277;1150
1278;1161
1279;1160
1280;1150
1281;1186
1282;1307
1283;1228
1284;1455
1285;1453
1286;1166
1287;1155
1288;1150
1289;1149
1290;1197
1291;1150
1292;1170
1293;1156
1294;1175
1295;1159
1296;1186
1297;1223
1298;1525
1299;1488
1300;1154
1301;1213
1302;1155
1303;1151
1304;1174
1305;1157
1306;1151
1307;1150
1308;1176
1309;1190
1310;1169
1311;1263
1312;1478
1313;1485
1314;1153
1315;1148
1316;1148
1317;1193
1318;1188
1319;1147
1320;1172
1321;1154
1322;1154
1323;1153
1324;1173
1325;1213
1326;1578
1327;1480
1328;1205
1329;1153
1330;1152
1331;1152
1332;1154
1333;1177
1334;1150
1335;1170
1336;1154
1337;1153
1338;1190
1339;1224
1340;1492
1341;1424
1342;1185
1343;1153
1344;1196
1345;1152
1346;1176
1347;1151
1348;1175
1349;1155
1350;1172
1351;1151
1352;1180
1353;1277
1354;1508
1355;1488
1356;1152
1357;1170
1358;1152
1359;1169
1360;1153
1361;1148
1362;1172
1363;1155
1364;1170
1365;1151
1366;1167
1367;1238
1368;1546
1369;1418
1370;1175
1371;1189
1372;1170
1373;1184
1374;1156
1375;1163
1376;1154
1377;1153
1378;1154
1379;1160
1380;1189
1381;1289
1382;1486
1383;1489
1384;1157
1385;1150
1386;1153
1387;1214
1388;1147
1389;1173
1390;1151
1391;1158
1392;1166
1393;1154
1394;1212
1395;1226
1396;1517
1397;1489
1398;1150
1399;1157
1400;1154
1401;1149
1402;1156
1403;1177
1404;1148
1405;1173
1406;1153
1407;1154
1408;1191
1409;1241
1410;1487
1411;1420
1412;1169
1413;1153
1414;1179
1415;1152
1416;1151
1417;1153
1418;1180
1419;1151
1420;1175
1421;1156
1422;1175
1423;1182
1424;1515
1425;1443
1426;1156
1427;1188
1428;1148
1429;1170
1430;1197
1431;1172
1432;1155
1433;1152
1434;1154
1435;1153
1436;1255
1437;1593
1438;1503
1439;1174
1440;1152
1441;1169
1442;1152
1443;1157
1444;1153
1445;1163
1446;1152
1447;1167
1448;1153
1449;1174
1450;1247
1451;1479
1452;1427
1453;1174
1454;1155
1455;1149
1456;1153
1457;1186
1458;1154
1459;1172
1460;1153
1461;1158
1462;1155
1463;1184
1464;1192
1465;1508
1466;1421
1467;1155
1468;1235
1469;1151
1470;1152
1471;1151
1472;1180
1473;1155
1474;1167
1475;1156
1476;1187
1477;1172
1478;1216
1479;1507
1480;1478
1481;1157
1482;1154
1483;1154
1484;1163
1485;1168
1486;1170
1487;1146
1488;1157
1489;1155
1490;1151
1491;1157
1492;1255
1493;1500
1494;1421
1495;1152
1496;1155
1497;1155
1498;1151
1499;1154
1500;1203
1501;1152
1502;1152
1503;1151
1504;1163
1505;1159
1506;1226
1507;1463
1508;1531
1509;1172
1510;1154
1511;1193
1512;1152
1513;1182
1514;1154
1515;1153
1516;1151
1517;1150
1518;1156
1519;1176
1520;1221
1521;1515
1522;1488
1523;1152
1524;1153
1525;1150
1526;1156
1527;1177
1528;1152
1529;1191
1530;1152
1531;1178
1532;1152
1533;1196
1534;1193
1535;1489
1536;1433
1537;1174
1538;1154
1539;1190
1540;1153
1541;1150
1542;1152
1543;1157
1544;1153
1545;1177
1546;1153
1547;1160
1548;1205
1549;1504
1550;1478
1551;1177
1552;1150
1553;1167
1554;1172
1555;1185
1556;1165
1557;1172
1558;1156
1559;1156
1560;1165
1561;1253
1562;1513
1563;1430
1564;1161
1565;1152
1566;1153
1567;1189
1568;1173
1569;1151
1570;1153
1571;1170
1572;1166
1573;1184
1574;1191
1575;1513
1576;1566
1577;1157
1578;1154
1579;1150
1580;1149
1581;1154
1582;1154
1583;1154
1584;1185
1585;1153
1586;1228
1587;1559
1588;1426
1589;1186
1590;1152
1591;1183
1592;1154
1593;1163
1594;1153
1595;1169
1596;1154
1597;1158
1598;1152
1599;1249
1600;1477
1601;1448
1602;1156
1603;1172
1604;1149
1605;1151
1606;1153
1607;1176
1608;1156
1609;1154
1610;1153
1611;1156
1612;1208
1613;1508
1614;1454
1615;1152
1616;1201
1617;1151
1618;1156
1619;1154
1620;1156
1621;1152
1622;1156
1623;1153
1624;1203
1625;1224
1626;1477
1627;1603
1628;1154
1629;1155
1630;1153
1631;1157
1632;1161
1633;1151
1634;1157
1635;1157
1636;1158
1637;1237
1638;1555
1639;1431
1640;1157
1641;1151
1642;1155
1643;1197
1644;1159
1645;1155
1646;1153
1647;1155
1648;1156
1649;1152
1650;1228
1651;1517
1652;1431
1653;1158
1654;1153
1655;1157
1656;1152
1657;1155
1658;1155
1659;1157
1660;1156
1661;1152
1662;1154
1663;1203
1664;1510
1665;1428
1666;1153
1667;1156
1668;1151
1669;1155
1670;1204
1671;1155
1672;1159
1673;1157
1674;1155
1675;1159
1676;1204
1677;1507
1678;1436
1679;1153
1680;1152
1681;1155
1682;1155
1683;1155
1684;1154
1685;1151
1686;1156
1687;1154
1688;1154
1689;1230
1690;1457
1691;1432
1692;1148
1693;1154
1694;1157
1695;1150
1696;1154
1697;1151
1698;1155
1699;1159
1700;1155
1701;1156
1702;1249
1703;1471
1704;1575
1705;1201
1706;1155
1707;1155
1708;1154
1709;1154
1710;1154
1711;1154
1712;1152
1713;1189
1714;1163
1715;1225
1716;1470
1717;1430
1718;1153
1719;1151
1720;1156
1721;1155
1722;1154
1723;1157
1724;1156
1725;1154
1726;1154
1727;1152
1728;1194
1729;1543
1730;1421
1731;1155
1732;1154
1733;1151
1734;1151
1735;1153
1736;1156
1737;1159
1738;1150
1739;1153
1740;1155
1741;1170
1742;1223
1743;1472
1744;1429
1745;1158
1746;1151
1747;1155
1748;1174
1749;1156
1750;1158
1751;1157
1752;1155
1753;1164
1754;1152
1755;1230
1756;1474
1757;1431
1758;1152
1759;1155
1760;1158
1761;1154
1762;1155
1763;1156
1764;1164
1765;1156
1766;1158
1767;1155
1768;1231
1769;1471
1770;1433
1771;1155
1772;1161
1773;1153
1774;1152
1775;1151
1776;1157
1777;1155
1778;1154
1779;1155
1780;1189
1781;1224
1782;1477
1783;1606
1784;1159
1785;1156
1786;1153
1787;1157
1788;1156
1789;1154
1790;1155
1791;1180
1792;1152
1793;1154
1794;1209
1795;1473
1796;1434
1797;1153
1798;1150
1799;1164
1800;1154
1801;1154
1802;1155
1803;1157
1804;1152
1805;1153
1806;1170
1807;1248
1808;1468
1809;1434
1810;1155
1811;1166
1812;1155
1813;1152
1814;1156
1815;1157
1816;1152
1817;1155
1818;1154
1819;1168
1820;1238
1821;1471
1822;1433
1823;1157
1824;1158
1825;1160
1826;1147
1827;1155
1828;1154
1829;1155
1830;1156
1831;1155
1832;1153
1833;1227
1834;1472
1835;1423
1836;1154
1837;1154
1838;1156
1839;1152
1840;1153
1841;1155
1842;1188
1843;1158
1844;1153
1845;1151
1846;1227
1847;1474
1848;1438
1849;1150
1850;1158
1851;1152
1852;1155
1853;1156
1854;1156
1855;1157
1856;1156
1857;1155
1858;1157
1859;1223
1860;1511
1861;1429
1862;1154
1863;1149
1864;1155
1865;1156
1866;1160
1867;1150
1868;1152
1869;1152
1870;1156
1871;1157
1872;1185
1873;1508
1874;1427
1875;1155
1876;1159
1877;1160
1878;1155
1879;1157
1880;1150
1881;1156
1882;1157
1883;1155
1884;1153
1885;1238
1886;1471
1887;1432
1888;1152
1889;1155
1890;1164
1891;1152
1892;1160
1893;1159
1894;1154
1895;1156
1896;1154
1897;1155
1898;1219
1899;1589
1900;1432
1901;1154
1902;1157
1903;1160
1904;1157
1905;1153
1906;1155
1907;1151
1908;1154
1909;1197
1910;1154
1911;1225
1912;1502
1913;1561
1914;1158
1915;1151
1916;1155
1917;1154
1918;1153
1919;1158
1920;1193
1921;1152
1922;1157
1923;1150
1924;1228
1925;1474
1926;1427
1927;1154
1928;1189
1929;1157
1930;1157
1931;1154
1932;1156
1933;1156
1934;1154
1935;1156
1936;1201
1937;1223
1938;1471
1939;1449
1940;1155
1941;1153
1942;1153
1943;1154
1944;1156
1945;1160
1946;1156
1947;1205
1948;1154
1949;1175
1950;1224
1951;1472
1952;1425
1953;1153
1954;1157
1955;1157
1956;1152
1957;1153
1958;1155
1959;1157
1960;1157
1961;1153
1962;1160
1963;1201
1964;1574
1965;1427
1966;1154
1967;1153
1968;1156
1969;1153
1970;1158
1971;1189
1972;1155
1973;1154
1974;1153
1975;1158
1976;1228
1977;1513
1978;1509
1979;1157
1980;1153
1981;1158
1982;1160
1983;1158
1984;1156
1985;1153
1986;1155
1987;1158
1988;1154
1989;1190
1990;1518
1991;1435
1992;1156
1993;1153
1994;1154
1995;1155
1996;1154
1997;1157
1998;1152
1999;1155
2000;1156
2001;1152
2002;1242
2003;1475
2004;1432
2005;1158
2006;1198
2007;1158
2008;1155
2009;1155
2010;1156
2011;1159
2012;1156
2013;1160
2014;1208
2015;1224
2016;1515
2017;1447
2018;1152
2019;1158
2020;1153
2021;1155
2022;1155
2023;1156
2024;1154
2025;1178
2026;1160
2027;1154
2028;1234
2029;1477
2030;1440
2031;1154
2032;1157
2033;1159
2034;1156
2035;1154
2036;1155
2037;1160
2038;1155
2039;1158
2040;1160
2041;1232
2042;1475
2043;1554
2044;1186
2045;1153
2046;1163
2047;1156
2048;1155
2049;1155
2050;1154
2051;1158
2052;1158
2053;1174
2054;1224
2055;1477
2056;1440
2057;1396
2058;1156
2059;1157
2060;1160
2061;1154
2062;1154
2063;1159
2064;1157
2065;1155
2066;1155
2067;1166
2068;1230
2069;1475
2070;1436
2071;1156
2072;1154
2073;1157
2074;1158
2075;1156
2076;1159
2077;1155
2078;1160
2079;1157
2080;1157
2081;1183
2082;1512
2083;1433
2084;1154
2085;1157
2086;1157
2087;1169
2088;1157
2089;1153
2090;1153
2091;1154
2092;1159
2093;1155
2094;1184
2095;1272
2096;1474
2097;1524
2098;1153
2099;1152
2100;1158
2101;1166
2102;1157
2103;1155
2104;1154
2105;1155
2106;1155
2107;1155
2108;1157
2109;1228
2110;1476
2111;1441
2112;1156
2113;1151
2114;1155
2115;1157
2116;1156
2117;1156
2118;1157
2119;1156
2120;1156
2121;1162
2122;1219
2123;1513
2124;1437
2125;1152
2126;1153
2127;1155
2128;1156
2129;1155
2130;1156
2131;1155
2132;1156
2133;1152
2134;1153
2135;1244
2136;1465
2137;1436
2138;1197
2139;1156
2140;1157
2141;1156
2142;1158
2143;1157
2144;1153
2145;1160
2146;1200
2147;1181
2148;1229
2149;1479
2150;1516
2151;1160
2152;1170
2153;1780
2154;1357
2155;1157
2156;1155
2157;1164
2158;1159
2159;1153
2160;1160
2161;1158
2162;1157
2163;1157
2164;1158
2165;1507
2166;1770
2167;1331
2168;1198
2169;1158
2170;1156
2171;1154
2172;1155
2173;1159
2174;1153
2175;1156
2176;1158
2177;1158
2178;1161
2179;1832
2180;1513
2181;1155
2182;1152
2183;1156
2184;1155
2185;1158
2186;1164
2187;1156
2188;1154
2189;1154
2190;1158
2191;1158
2192;1363
2193;1837
2194;1339
2195;1173
2196;1158
2197;1154
2198;1151
2199;1156
2200;1158
2201;1156
2202;1159
2203;1200
2204;1154
2205;1158
2206;1872
2207;1512
2208;1154
2209;1162
2210;1158
2211;1156
2212;1154
2213;1158
2214;1216
2215;1155
2216;1160
2217;1154
2218;1158
2219;1836
2220;1516
2221;1159
2222;1162
2223;1152
2224;1154
2225;1175
2226;1157
2227;1157
2228;1155
2229;1156
2230;1155
2231;1154
2232;1838
2233;1514
2234;1157
2235;1159
2236;1157
2237;1157
2238;1157
2239;1154
2240;1158
2241;1161
2242;1157
2243;1161
2244;1155
2245;1454
2246;1697
2247;1330
2248;1157
2249;1156
2250;1160
2251;1157
2252;1205
2253;1160
2254;1155
2255;1154
2256;1158
2257;1156
2258;1474
2259;1776
2260;1376
2261;1156
2262;1156
2263;1184
2264;1156
2265;1158
2266;1156
2267;1157
2268;1155
2269;1154
2270;1160
2271;1165
2272;1831
2273;1516
2274;1155
2275;1155
2276;1155
2277;1156
2278;1151
2279;1158
2280;1154
2281;1161
2282;1167
2283;1151
2284;1153
2285;1453
2286;1690
2287;1332
2288;1155
2289;1154
2290;1212
2291;1157
2292;1159
2293;1154
2294;1156
2295;1155
2296;1152
2297;1161
2298;1526
2299;1764
2300;1336
2301;1220
2302;1153
2303;1154
2304;1155
2305;1155
2306;1157
2307;1153
2308;1155
2309;1163
2310;1155
2311;1468
2312;1816
2313;1279
2314;1153
2315;1151
2316;1154
2317;1159
2318;1154
2319;1153
2320;1210
2321;1154
2322;1157
2323;1156
2324;1158
2325;1830
2326;1511
2327;1152
2328;1160
2329;1154
2330;1155
2331;1157
2332;1156
2333;1153
2334;1152
2335;1156
2336;1157
2337;1150
2338;1458
2339;1709
2340;1341
2341;1156
2342;1155
2343;1152
2344;1158
2345;1155
2346;1157
2347;1208
2348;1153
2349;1161
2350;1153
2351;1156
2352;1835
2353;1510
2354;1155
2355;1157
2356;1154
2357;1157
2358;1195
2359;1158
2360;1159
2361;1151
2362;1152
2363;1157
2364;1464
2365;1771
2366;1337
2367;1150
2368;1154
2369;1158
2370;1157
2371;1155
2372;1153
2373;1154
2374;1184
2375;1153
2376;1160
2377;1154
2378;1831
2379;1509
2380;1155
2381;1155
2382;1158
2383;1161
2384;1151
2385;1183
2386;1155
2387;1160
2388;1153
2389;1157
2390;1163
2391;1829
2392;1510
2393;1156
2394;1159
2395;1157
2396;1153
2397;1150
2398;1156
2399;1155
2400;1158
2401;1158
2402;1153
2403;1157
2404;1862
2405;1509
2406;1156
2407;1158
2408;1157
2409;1160
2410;1160
2411;1155
2412;1159
2413;1158
2414;1163
2415;1163
2416;1156
2417;1837
2418;1514
2419;1154
2420;1157
2421;1149
2422;1154
2423;1181
2424;1155
2425;1153
2426;1157
2427;1155
2428;1155
2429;1155
2430;1455
2431;1690
2432;1331
2433;1151
2434;1183
2435;1154
2436;1156
2437;1156
2438;1155
2439;1160
2440;1150
2441;1153
2442;1211
2443;1153
2444;1828
2445;1514
2446;1156
2447;1158
2448;1156
2449;1157
2450;1153
2451;1154
2452;1155
2453;1157
2454;1158
2455;1162
2456;1154
2457;1835
2458;1513
2459;1153
2460;1152
2461;1155
2462;1156
2463;1157
2464;1159
2465;1154
2466;1157
2467;1163
2468;1158
2469;1523
2470;1769
2471;1337
2472;1209
2473;1156
2474;1157
2475;1155
2476;1156
2477;1157
2478;1157
2479;1158
2480;1210
2481;1155
2482;1477
2483;1829
2484;1339
2485;1162
2486;1152
2487;1154
2488;1161
2489;1156
2490;1157
2491;1159
2492;1154
